albatross,new york,september 07
common teal,missouri,september 12
albatross,new york,august 29
long-tailed duck,kentucky,august 21
stork,missouri,june 11
common teal,missouri,june 17
little grebe,kansas,may 25
shoebill,michigan,june 21
heron,new york,august 17
common teal,kansas,august 11
stork,michigan,august 07
heron,kansas,may 25
shoebill,michigan,july 31
flamingo,michigan,august 15
common teal,maine,may 31
albatross,kentucky,july 03
long-tailed duck,missouri,june 14
bald eagle,kansas,august 21
little grebe,kansas,june 08
long-tailed duck,kansas,may 25
common teal,missouri,may 06
long-tailed duck,kentucky,may 23
little grebe,new york,may 29
common teal,missouri,june 13
flamingo,michigan,july 24
bald eagle,kentucky,june 19
heron,kansas,july 18
vulture,maine,june 18
albatross,maine,july 04
flamingo,missouri,september 08
vulture,michigan,october 14
bald eagle,kentucky,june 14
little grebe,missouri,july 23
vulture,new york,may 30
vulture,missouri,august 06
long-tailed duck,new york,may 15
stork,kentucky,april 21
albatross,new york,may 22
albatross,kansas,october 23
albatross,missouri,august 06
stork,kentucky,june 19
heron,kansas,may 30
bald eagle,kansas,september 01
vulture,maine,october 05
long-tailed duck,new york,june 12
stork,michigan,may 20
heron,kansas,october 31
stork,michigan,july 10
albatross,kentucky,may 23
stork,maine,august 21
common teal,kansas,june 08
albatross,michigan,june 18
long-tailed duck,kentucky,june 23
albatross,kentucky,june 30
bald eagle,kansas,july 28
stork,kansas,august 08
vulture,michigan,july 29
shoebill,new york,august 22
bald eagle,kentucky,october 09
albatross,maine,august 01
flamingo,kentucky,july 27
little grebe,michigan,may 27
albatross,michigan,may 25
albatross,michigan,july 20
long-tailed duck,new york,july 10
flamingo,kentucky,april 17
stork,michigan,july 02
albatross,kansas,july 14
heron,michigan,september 03
shoebill,missouri,august 06
vulture,missouri,may 26
common teal,new york,may 14
stork,kentucky,august 24
shoebill,maine,august 13
bald eagle,kansas,august 09
shoebill,new york,may 21
little grebe,missouri,september 06
long-tailed duck,maine,february 17
vulture,kentucky,june 10
vulture,maine,august 11
flamingo,michigan,june 16
common teal,new york,may 06
stork,maine,july 15
vulture,kentucky,july 12
heron,kansas,june 08
bald eagle,new york,august 20
little grebe,kansas,september 17
albatross,kansas,july 14
shoebill,michigan,july 18
albatross,kansas,september 18
vulture,michigan,august 05
common teal,maine,september 19
vulture,kentucky,june 30
flamingo,missouri,june 19
albatross,new york,june 25
bald eagle,michigan,september 04
vulture,maine,may 19
stork,kansas,june 17
bald eagle,new york,march 30
stork,kentucky,october 02
vulture,kentucky,november 03
flamingo,new york,october 08
long-tailed duck,maine,october 02
flamingo,missouri,august 03
long-tailed duck,kentucky,july 21
little grebe,kentucky,june 28
long-tailed duck,kansas,september 04
stork,kentucky,august 27
long-tailed duck,michigan,august 10
flamingo,kentucky,july 23
vulture,maine,august 29
common teal,kansas,july 27
shoebill,missouri,may 29
common teal,kentucky,july 07
stork,kansas,june 17
vulture,kansas,september 04
stork,new york,august 15
vulture,kansas,june 17
little grebe,michigan,august 18
flamingo,maine,july 14
flamingo,michigan,june 06
shoebill,michigan,june 03
little grebe,michigan,june 20
flamingo,kentucky,may 23
flamingo,maine,august 02
shoebill,kentucky,october 05
long-tailed duck,new york,july 25
bald eagle,kansas,july 19
bald eagle,maine,august 17
common teal,new york,october 31
common teal,missouri,may 28
bald eagle,new york,july 26
bald eagle,michigan,july 13
flamingo,missouri,august 01
shoebill,michigan,july 04
stork,missouri,july 23
shoebill,kansas,june 27
heron,maine,september 22
long-tailed duck,maine,july 18
long-tailed duck,kansas,june 20
flamingo,kentucky,september 13
long-tailed duck,missouri,may 25
shoebill,new york,october 06
stork,new york,june 22
shoebill,missouri,july 26
heron,new york,september 03
bald eagle,maine,september 08
stork,new york,august 16
bald eagle,kansas,june 03
albatross,missouri,september 24
common teal,kansas,june 26
common teal,maine,august 12
stork,kentucky,september 12
long-tailed duck,kentucky,july 16
albatross,missouri,october 04
heron,kentucky,august 16
albatross,michigan,july 22
heron,maine,september 01
heron,maine,june 06
vulture,maine,july 21
shoebill,missouri,july 26
vulture,kansas,july 01
bald eagle,kansas,july 24
heron,michigan,june 06
little grebe,new york,july 22
shoebill,kentucky,july 15
shoebill,kansas,may 25
little grebe,missouri,april 24
long-tailed duck,maine,june 20
stork,new york,june 01
bald eagle,kansas,june 29
albatross,michigan,september 12
bald eagle,missouri,june 28
bald eagle,michigan,july 09
stork,kansas,august 15
flamingo,missouri,july 23
little grebe,michigan,august 30
common teal,maine,july 26
common teal,maine,june 10
heron,kentucky,november 03
stork,kentucky,july 11
little grebe,michigan,august 12
albatross,new york,june 12
shoebill,maine,july 23
flamingo,maine,august 13
heron,kansas,june 17
albatross,kansas,july 07
heron,michigan,april 17
heron,maine,june 21
bald eagle,michigan,august 16
heron,maine,october 18
albatross,new york,october 02
little grebe,kentucky,june 14
little grebe,missouri,june 30
albatross,kentucky,june 30
albatross,maine,june 06
stork,kentucky,may 29
common teal,missouri,october 09
little grebe,missouri,august 20
stork,michigan,september 17
stork,missouri,june 09
common teal,missouri,july 14
albatross,kentucky,july 21
common teal,new york,july 16
little grebe,michigan,august 07
vulture,maine,may 28
stork,michigan,may 31
bald eagle,maine,may 24
heron,kansas,december 22
vulture,new york,november 06
little grebe,michigan,september 14
common teal,maine,august 29
long-tailed duck,new york,may 30
stork,new york,august 02
shoebill,maine,june 09
flamingo,missouri,august 25
albatross,new york,september 11
vulture,new york,july 06
long-tailed duck,kansas,september 29
stork,new york,july 17
shoebill,missouri,august 06
common teal,kansas,may 25
long-tailed duck,new york,september 12
little grebe,new york,august 09
stork,maine,september 07
vulture,new york,august 25
little grebe,new york,july 29
heron,kansas,august 25
stork,missouri,april 23
long-tailed duck,kansas,may 11
long-tailed duck,new york,october 21
albatross,new york,june 24
flamingo,kansas,may 11
heron,missouri,october 21
heron,michigan,june 10
shoebill,maine,april 11
little grebe,maine,july 11
flamingo,missouri,july 05
bald eagle,kansas,july 09
albatross,missouri,july 06
vulture,michigan,july 15
albatross,kentucky,august 16
shoebill,maine,june 21
flamingo,michigan,june 24
bald eagle,missouri,june 29
flamingo,kansas,october 10
flamingo,michigan,june 11
long-tailed duck,kentucky,may 19
bald eagle,new york,august 26
heron,missouri,september 02
little grebe,new york,august 14
bald eagle,new york,august 27
stork,michigan,june 30
long-tailed duck,kansas,september 18
little grebe,new york,july 14
common teal,michigan,september 16
bald eagle,kansas,may 24
vulture,kansas,may 10
bald eagle,new york,august 24
albatross,kansas,may 18
long-tailed duck,new york,july 16
vulture,maine,september 11
stork,maine,july 05
long-tailed duck,kentucky,august 19
long-tailed duck,kentucky,june 06
stork,new york,october 18
common teal,maine,july 03
bald eagle,maine,may 09
stork,missouri,june 19
little grebe,maine,september 21
flamingo,missouri,july 21
bald eagle,maine,july 02
heron,missouri,july 03
common teal,kansas,june 15
long-tailed duck,maine,april 08
stork,kentucky,april 13
stork,kentucky,july 13
albatross,kansas,september 03
heron,michigan,august 07
bald eagle,new york,september 12
long-tailed duck,michigan,september 10
long-tailed duck,maine,august 07
vulture,new york,june 09
shoebill,new york,may 13
flamingo,kansas,september 26
heron,maine,may 18
bald eagle,missouri,july 10
bald eagle,kentucky,june 07
long-tailed duck,missouri,july 17
albatross,kansas,june 04
little grebe,maine,july 28
heron,kansas,august 25
common teal,michigan,september 15
stork,kentucky,may 24
flamingo,new york,october 31
albatross,michigan,august 09
long-tailed duck,missouri,may 31
albatross,kentucky,august 19
flamingo,maine,september 06
heron,missouri,september 23
vulture,maine,july 19
stork,kansas,june 24
common teal,kentucky,july 29
shoebill,missouri,july 21
stork,kentucky,october 06
stork,missouri,may 06
shoebill,missouri,july 29
flamingo,kansas,june 15
stork,michigan,june 23
long-tailed duck,maine,september 17
flamingo,maine,october 21
little grebe,missouri,june 05
heron,new york,july 04
common teal,missouri,july 24
long-tailed duck,maine,august 04
little grebe,maine,february 22
flamingo,maine,may 30
heron,maine,july 06
long-tailed duck,missouri,may 11
little grebe,missouri,july 04
heron,maine,july 25
little grebe,michigan,june 29
albatross,new york,june 13
little grebe,new york,july 23
heron,kentucky,september 26
little grebe,kansas,june 13
shoebill,new york,may 06
common teal,michigan,march 06
shoebill,kentucky,august 04
flamingo,kentucky,june 26
little grebe,new york,may 29
stork,missouri,august 02
bald eagle,new york,july 16
common teal,michigan,july 17
stork,kansas,may 26
flamingo,new york,july 29
flamingo,kentucky,july 20
long-tailed duck,maine,june 21
little grebe,kansas,june 07
long-tailed duck,kansas,august 22
stork,michigan,october 14
shoebill,kentucky,june 14
common teal,maine,august 01
stork,kansas,august 11
albatross,maine,july 11
heron,kansas,june 06
stork,kentucky,july 25
shoebill,missouri,august 23
albatross,kentucky,august 22
flamingo,new york,september 22
long-tailed duck,kansas,august 21
common teal,missouri,september 05
heron,missouri,april 30
heron,kansas,august 07
albatross,new york,june 01
long-tailed duck,missouri,august 27
bald eagle,missouri,july 14
albatross,missouri,august 02
heron,missouri,july 22
little grebe,michigan,july 03
heron,maine,august 04
long-tailed duck,michigan,may 19
common teal,maine,august 02
little grebe,new york,august 29
albatross,maine,may 30
common teal,missouri,july 06
long-tailed duck,michigan,july 05
common teal,kansas,july 18
vulture,michigan,july 28
flamingo,michigan,july 21
long-tailed duck,michigan,july 30
vulture,missouri,september 08
shoebill,kentucky,august 02
common teal,maine,july 30
heron,michigan,july 30
little grebe,new york,october 05
long-tailed duck,kentucky,july 30
heron,michigan,march 25
vulture,kansas,september 07
stork,maine,august 10
vulture,michigan,june 22
vulture,michigan,september 18
shoebill,missouri,october 03
bald eagle,missouri,may 09
flamingo,maine,september 10
heron,missouri,june 05
vulture,michigan,september 12
heron,kansas,october 03
bald eagle,missouri,july 08
stork,maine,august 26
long-tailed duck,missouri,august 06
heron,kansas,august 11
flamingo,kentucky,july 03
albatross,michigan,november 19
bald eagle,michigan,june 24
stork,kansas,july 15
stork,kentucky,september 20
flamingo,michigan,march 31
long-tailed duck,kentucky,august 27
albatross,michigan,july 10
common teal,kansas,august 07
bald eagle,maine,july 10
flamingo,new york,may 28
common teal,maine,july 23
bald eagle,missouri,april 27
long-tailed duck,kentucky,september 25
albatross,maine,september 22
long-tailed duck,missouri,may 20
heron,new york,june 05
flamingo,missouri,october 28
stork,maine,july 26
long-tailed duck,maine,july 27
albatross,kansas,june 01
heron,missouri,april 27
stork,kentucky,august 05
flamingo,kansas,july 11
common teal,new york,july 03
albatross,michigan,april 24
vulture,new york,march 30
stork,missouri,august 24
vulture,new york,june 19
vulture,missouri,september 22
stork,maine,june 06
vulture,kansas,may 16
stork,missouri,april 21
vulture,maine,may 27
vulture,maine,july 24
stork,maine,august 15
albatross,missouri,september 19
flamingo,michigan,september 04
long-tailed duck,michigan,august 21
albatross,maine,october 18
common teal,michigan,june 26
albatross,new york,april 25
common teal,missouri,august 12
flamingo,maine,june 08
little grebe,kansas,september 22
heron,missouri,june 15
little grebe,new york,september 30
flamingo,kentucky,june 22
stork,kentucky,june 07
little grebe,missouri,july 14
stork,new york,may 16
flamingo,missouri,august 01
vulture,maine,june 08
bald eagle,kentucky,may 25
shoebill,michigan,june 23
common teal,maine,september 29
long-tailed duck,kansas,june 22
heron,kentucky,july 31
long-tailed duck,kentucky,june 28
common teal,kentucky,july 10
flamingo,michigan,july 12
bald eagle,missouri,july 20
bald eagle,new york,april 25
albatross,new york,may 26
albatross,kansas,june 29
shoebill,maine,august 15
stork,new york,july 21
vulture,new york,june 15
shoebill,kansas,july 16
